,x,y,temp,vapr,wind,prec,aspect,slope,elevation,ndmi,ndvi,ndwi,fire_risk
746,-121.4926389,40.14819444,0,0,0,0,0,0,0,0,0,0,0
747,-121.4926389,40.14791667,0,0,0,0,0,0,0,0,0,0,0
748,-121.4926389,40.14763889,0,0,0,0,0,0,0,0,0,0,0
749,-121.4926389,40.14736111,0,0,0,0,0,0,0,0,0,0,0
750,-121.4926389,40.14708333,0,0,0,0,0,0,0,0,0,0,0
751,-121.4926389,40.14680556,0,0,0,0,0,0,0,0,0,0,0
752,-121.4926389,40.14652778,0,0,0,0,0,0,0,0,0,0,0
753,-121.4926389,40.14625,0,0,0,0,0,0,0,0,0,0,0
754,-121.4926389,40.14597222,0,0,0,0,0,0,0,0,0,0,0
755,-121.4926389,40.14569444,0,0,0,0,0,0,0,0,0,0,0
756,-121.4926389,40.14541667,0,0,0,0,0,0,0,0,0,0,0
757,-121.4926389,40.14513889,0,0,0,0,0,0,0,0,0,0,0
758,-121.4926389,40.14486111,0,0,0,0,0,0,0,0,0,0,0
759,-121.4926389,40.14458333,0,0,0,0,0,0,0,0,0,0,0
760,-121.4926389,40.14430556,0,0,0,0,0,0,0,0,0,0,0
761,-121.4926389,40.14402778,0,0,0,0,0,0,0,0,0,0,0
762,-121.4926389,40.14375,0,0,0,0,0,0,0,0,0,0,0
763,-121.4926389,40.14347222,0,0,0,0,0,0,0,0,0,0,0
764,-121.4926389,40.14319444,0,0,0,0,0,0,0,0,0,0,0
765,-121.4926389,40.14291667,0,0,0,0,0,0,0,0,0,0,0
766,-121.4926389,40.14263889,0,0,0,0,0,0,0,0,0,0,0
767,-121.4926389,40.14236111,0,0,0,0,0,0,0,0,0,0,0
768,-121.4926389,40.14208333,0,0,0,0,0,0,0,0,0,0,0
769,-121.4926389,40.14180556,0,0,0,0,0,0,0,0,0,0,0
770,-121.4926389,40.14152778,0,0,0,0,0,0,0,0,0,0,0
771,-121.4926389,40.14125,0,0,0,0,0,0,0,0,0,0,0
772,-121.4926389,40.14097222,0,0,0,0,0,0,0,0,0,0,0
773,-121.4926389,40.14069444,0,0,0,0,0,0,0,0,0,0,0
774,-121.4926389,40.14041667,0,0,0,0,0,0,0,0,0,0,0
775,-121.4926389,40.14013889,0,0,0,0,0,0,0,0,0,0,0
776,-121.4926389,40.13986111,0,0,0,0,0,0,0,0,0,0,0
777,-121.4926389,40.13958333,0,0,0,0,0,0,0,0,0,0,0
778,-121.4926389,40.13930556,0,0,0,0,0,0,0,0,0,0,0
779,-121.4926389,40.13902778,0,0,0,0,0,0,0,0,0,0,0
780,-121.4926389,40.13875,0,0,0,0,0,0,0,0,0,0,0
781,-121.4926389,40.13847222,0,0,0,0,0,0,0,0,0,0,0
782,-121.4926389,40.13819444,0,0,0,0,0,0,0,0,0,0,0
783,-121.4926389,40.13791667,0,0,0,0,0,0,0,0,0,0,0
784,-121.4926389,40.13763889,0,0,0,0,0,0,0,0,0,0,0
785,-121.4926389,40.13736111,0,0,0,0,0,0,0,0,0,0,0
786,-121.4926389,40.13708333,0,0,0,0,0,0,0,0,0,0,0
787,-121.4926389,40.13680556,0,0,0,0,0,0,0,0,0,0,0
788,-121.4926389,40.13652778,0,0,0,0,0,0,0,0,0,0,0
789,-121.4926389,40.13625,0,0,0,0,0,0,0,0,0,0,0
790,-121.4926389,40.13597222,0,0,0,0,0,0,0,0,0,0,0
791,-121.4926389,40.13569444,0,0,0,0,0,0,0,0,0,0,0
792,-121.4926389,40.13541667,0,0,0,0,0,0,0,0,0,0,0
793,-121.4926389,40.13513889,0,0,0,0,0,0,0,0,0,0,0
794,-121.4926389,40.13486111,0,0,0,0,0,0,0,0,0,0,0
795,-121.4926389,40.13458333,0,0,0,0,0,0,0,0,0,0,0
796,-121.4926389,40.13430556,0,0,0,0,0,0,0,0,0,0,0
797,-121.4926389,40.13402778,0,0,0,0,0,0,0,0,0,0,0
798,-121.4926389,40.13375,0,0,0,0,0,0,0,0,0,0,0
799,-121.4926389,40.13347222,0,0,0,0,0,0,0,0,0,0,0
800,-121.4926389,40.13319444,0,0,0,0,0,0,0,0,0,0,0
801,-121.4926389,40.13291667,0,0,0,0,0,0,0,0,0,0,0
802,-121.4926389,40.13263889,0,0,0,0,0,0,0,0,0,0,0
803,-121.4926389,40.13236111,0,0,0,0,0,0,0,0,0,0,0
804,-121.4926389,40.13208333,0,0,0,0,0,0,0,0,0,0,0
805,-121.4926389,40.13180556,0,0,0,0,0,0,0,0,0,0,0
806,-121.4926389,40.13152778,0,0,0,0,0,0,0,0,0,0,0
807,-121.4926389,40.13125,0,0,0,0,0,0,0,0,0,0,0
808,-121.4926389,40.13097222,0,0,0,0,0,0,0,0,0,0,0
809,-121.4926389,40.13069444,0,0,0,0,0,0,0,0,0,0,0
810,-121.4926389,40.13041667,0,0,0,0,0,0,0,0,0,0,0
811,-121.4926389,40.13013889,0,0,0,0,0,0,0,0,0,0,0
812,-121.4926389,40.12986111,0,0,0,0,0,0,0,0,0,0,0
813,-121.4926389,40.12958333,0,0,0,0,0,0,0,0,0,0,0
814,-121.4926389,40.12930556,0,0,0,0,0,0,0,0,0,0,0
815,-121.4926389,40.12902778,0,0,0,0,0,0,0,0,0,0,0
816,-121.4926389,40.12875,0,0,0,0,0,0,0,0,0,0,0
817,-121.4926389,40.12847222,0,0,0,0,0,0,0,0,0,0,0
818,-121.4926389,40.12819444,0,0,0,0,0,0,0,0,0,0,0
819,-121.4926389,40.12791667,0,0,0,0,0,0,0,0,0,0,0
820,-121.4926389,40.12763889,0,0,0,0,0,0,0,0,0,0,0
821,-121.4926389,40.12736111,0,0,0,0,0,0,0,0,0,0,0
822,-121.4926389,40.12708333,0,0,0,0,0,0,0,0,0,0,0
823,-121.4926389,40.12680556,0,0,0,0,0,0,0,0,0,0,0
824,-121.4926389,40.12652778,0,0,0,0,0,0,0,0,0,0,0
825,-121.4926389,40.12625,0,0,0,0,0,0,0,0,0,0,0
826,-121.4926389,40.12597222,0,0,0,0,0,0,0,0,0,0,0
827,-121.4926389,40.12569444,0,0,0,0,0,0,0,0,0,0,0
828,-121.4926389,40.12541667,0,0,0,0,0,0,0,0,0,0,0
829,-121.4926389,40.12513889,0,0,0,0,0,0,0,0,0,0,0
830,-121.4926389,40.12486111,0,0,0,0,0,0,0,0,0,0,0
831,-121.4926389,40.12458333,0,0,0,0,0,0,0,0,0,0,0
832,-121.4926389,40.12430556,0,0,0,0,0,0,0,0,0,0,0
833,-121.4926389,40.12402778,0,0,0,0,0,0,0,0,0,0,0
834,-121.4926389,40.12375,0,0,0,0,0,0,0,0,0,0,0
835,-121.4926389,40.12347222,0,0,0,0,0,0,0,0,0,0,0
836,-121.4926389,40.12319444,0,0,0,0,0,0,0,0,0,0,0
837,-121.4926389,40.12291667,0,0,0,0,0,0,0,0,0,0,0
838,-121.4926389,40.12263889,0,0,0,0,0,0,0,0,0,0,0
839,-121.4926389,40.12236111,0,0,0,0,0,0,0,0,0,0,0
840,-121.4926389,40.12208333,0,0,0,0,0,0,0,0,0,0,0
841,-121.4926389,40.12180556,0,0,0,0,0,0,0,0,0,0,0
842,-121.4926389,40.12152778,0,0,0,0,0,0,0,0,0,0,0
843,-121.4926389,40.12125,0,0,0,0,0,0,0,0,0,0,0
844,-121.4926389,40.12097222,0,0,0,0,0,0,0,0,0,0,0
845,-121.4926389,40.12069444,0,0,0,0,0,0,0,0,0,0,0
846,-121.4926389,40.12041667,0,0,0,0,0,0,0,0,0,0,0
847,-121.4926389,40.12013889,0,0,0,0,0,0,0,0,0,0,0
848,-121.4926389,40.11986111,0,0,0,0,0,0,0,0,0,0,0
849,-121.4926389,40.11958333,0,0,0,0,0,0,0,0,0,0,0
850,-121.4926389,40.11930556,0,0,0,0,0,0,0,0,0,0,0
851,-121.4926389,40.11902778,0,0,0,0,0,0,0,0,0,0,0
852,-121.4926389,40.11875,0,0,0,0,0,0,0,0,0,0,0
853,-121.4926389,40.11847222,0,0,0,0,0,0,0,0,0,0,0
854,-121.4926389,40.11819444,0,0,0,0,0,0,0,0,0,0,0
855,-121.4926389,40.11791667,0,0,0,0,0,0,0,0,0,0,0
856,-121.4926389,40.11763889,0,0,0,0,0,0,0,0,0,0,0
857,-121.4926389,40.11736111,0,0,0,0,0,0,0,0,0,0,0
858,-121.4926389,40.11708333,0,0,0,0,0,0,0,0,0,0,0
859,-121.4926389,40.11680556,0,0,0,0,0,0,0,0,0,0,0
860,-121.4926389,40.11652778,0,0,0,0,0,0,0,0,0,0,0
861,-121.4926389,40.11625,0,0,0,0,0,0,0,0,0,0,0
862,-121.4926389,40.11597222,0,0,0,0,0,0,0,0,0,0,0
863,-121.4926389,40.11569444,0,0,0,0,0,0,0,0,0,0,0
864,-121.4926389,40.11541667,0,0,0,0,0,0,0,0,0,0,0
865,-121.4926389,40.11513889,0,0,0,0,0,0,0,0,0,0,0
866,-121.4926389,40.11486111,0,0,0,0,0,0,0,0,0,0,0
867,-121.4926389,40.11458333,0,0,0,0,0,0,0,0,0,0,0
868,-121.4926389,40.11430556,0,0,0,0,0,0,0,0,0,0,0
869,-121.4926389,40.11402778,0,0,0,0,0,0,0,0,0,0,0
870,-121.4926389,40.11375,0,0,0,0,0,0,0,0,0,0,0
871,-121.4926389,40.11347222,0,0,0,0,0,0,0,0,0,0,0
872,-121.4926389,40.11319444,0,0,0,0,0,0,0,0,0,0,0
873,-121.4926389,40.11291667,0,0,0,0,0,0,0,0,0,0,0
874,-121.4926389,40.11263889,0,0,0,0,0,0,0,0,0,0,0
875,-121.4926389,40.11236111,0,0,0,0,0,0,0,0,0,0,0
876,-121.4926389,40.11208333,0,0,0,0,0,0,0,0,0,0,0
877,-121.4926389,40.11180556,0,0,0,0,0,0,0,0,0,0,0
878,-121.4926389,40.11152778,0,0,0,0,0,0,0,0,0,0,0
879,-121.4926389,40.11125,0,0,0,0,0,0,0,0,0,0,0
880,-121.4926389,40.11097222,0,0,0,0,0,0,0,0,0,0,0
881,-121.4926389,40.11069444,0,0,0,0,0,0,0,0,0,0,0
882,-121.4926389,40.11041667,0,0,0,0,0,0,0,0,0,0,0
883,-121.4926389,40.11013889,0,0,0,0,0,0,0,0,0,0,0
884,-121.4926389,40.10986111,0,0,0,0,0,0,0,0,0,0,0
885,-121.4926389,40.10958333,0,0,0,0,0,0,0,0,0,0,0
886,-121.4926389,40.10930556,0,0,0,0,0,0,0,0,0,0,0
887,-121.4926389,40.10902778,0,0,0,0,0,0,0,0,0,0,0
888,-121.4926389,40.10875,0,0,0,0,0,0,0,0,0,0,0
889,-121.4926389,40.10847222,0,0,0,0,0,0,0,0,0,0,0
890,-121.4926389,40.10819444,0,0,0,0,0,0,0,0,0,0,0
891,-121.4926389,40.10791667,0,0,0,0,0,0,0,0,0,0,0
892,-121.4926389,40.10763889,0,0,0,0,0,0,0,0,0,0,0
893,-121.4926389,40.10736111,0,0,0,0,0,0,0,0,0,0,0
894,-121.4926389,40.10708333,0,0,0,0,0,0,0,0,0,0,0
895,-121.4926389,40.10680556,0,0,0,0,0,0,0,0,0,0,0
896,-121.4926389,40.10652778,0,0,0,0,0,0,0,0,0,0,0
897,-121.4926389,40.10625,0,0,0,0,0,0,0,0,0,0,0
898,-121.4926389,40.10597222,0,0,0,0,0,0,0,0,0,0,0
899,-121.4926389,40.10569444,0,0,0,0,0,0,0,0,0,0,0
900,-121.4926389,40.10541667,0,0,0,0,0,0,0,0,0,0,0
901,-121.4926389,40.10513889,0,0,0,0,0,0,0,0,0,0,0
902,-121.4926389,40.10486111,0,0,0,0,0,0,0,0,0,0,0
903,-121.4926389,40.10458333,0,0,0,0,0,0,0,0,0,0,0
904,-121.4926389,40.10430556,0,0,0,0,0,0,0,0,0,0,0
905,-121.4926389,40.10402778,0,0,0,0,0,0,0,0,0,0,0
906,-121.4926389,40.10375,0,0,0,0,0,0,0,0,0,0,0
907,-121.4926389,40.10347222,0,0,0,0,0,0,0,0,0,0,0
908,-121.4926389,40.10319444,0,0,0,0,0,0,0,0,0,0,0
909,-121.4926389,40.10291667,0,0,0,0,0,0,0,0,0,0,0
910,-121.4926389,40.10263889,0,0,0,0,0,0,0,0,0,0,0
911,-121.4926389,40.10236111,0,0,0,0,0,0,0,0,0,0,0
912,-121.4926389,40.10208333,0,0,0,0,0,0,0,0,0,0,0
913,-121.4926389,40.10180556,0,0,0,0,0,0,0,0,0,0,0
914,-121.4926389,40.10152778,0,0,0,0,0,0,0,0,0,0,0
915,-121.4926389,40.10125,0,0,0,0,0,0,0,0,0,0,0
916,-121.4926389,40.10097222,0,0,0,0,0,0,0,0,0,0,0
917,-121.4926389,40.10069444,0,0,0,0,0,0,0,0,0,0,0
918,-121.4926389,40.10041667,0,0,0,0,0,0,0,0,0,0,0
919,-121.4926389,40.10013889,0,0,0,0,0,0,0,0,0,0,0
920,-121.4926389,40.09986111,0,0,0,0,0,0,0,0,0,0,0
921,-121.4926389,40.09958333,0,0,0,0,0,0,0,0,0,0,0
922,-121.4926389,40.09930556,0,0,0,0,0,0,0,0,0,0,0
923,-121.4926389,40.09902778,0,0,0,0,0,0,0,0,0,0,0
924,-121.4926389,40.09875,0,0,0,0,0,0,0,0,0,0,0
925,-121.4926389,40.09847222,0,0,0,0,0,0,0,0,0,0,0
926,-121.4926389,40.09819444,0,0,0,0,0,0,0,0,0,0,0
927,-121.4926389,40.09791667,0,0,0,0,0,0,0,0,0,0,0
928,-121.4926389,40.09763889,0,0,0,0,0,0,0,0,0,0,0
929,-121.4926389,40.09736111,0,0,0,0,0,0,0,0,0,0,0
930,-121.4926389,40.09708333,0,0,0,0,0,0,0,0,0,0,0
931,-121.4926389,40.09680556,0,0,0,0,0,0,0,0,0,0,0
932,-121.4926389,40.09652778,0,0,0,0,0,0,0,0,0,0,0
933,-121.4926389,40.09625,0,0,0,0,0,0,0,0,0,0,0
934,-121.4926389,40.09597222,0,0,0,0,0,0,0,0,0,0,0
935,-121.4926389,40.09569444,0,0,0,0,0,0,0,0,0,0,0
936,-121.4926389,40.09541667,0,0,0,0,0,0,0,0,0,0,0
937,-121.4926389,40.09513889,0,0,0,0,0,0,0,0,0,0,0
938,-121.4926389,40.09486111,0,0,0,0,0,0,0,0,0,0,0
939,-121.4926389,40.09458333,0,0,0,0,0,0,0,0,0,0,0
940,-121.4926389,40.09430556,0,0,0,0,0,0,0,0,0,0,0
941,-121.4926389,40.09402778,0,0,0,0,0,0,0,0,0,0,0
942,-121.4926389,40.09375,0,0,0,0,0,0,0,0,0,0,0
943,-121.4926389,40.09347222,0,0,0,0,0,0,0,0,0,0,0
944,-121.4926389,40.09319444,0,0,0,0,0,0,0,0,0,0,0
945,-121.4926389,40.09291667,0,0,0,0,0,0,0,0,0,0,0
946,-121.4926389,40.09263889,0,0,0,0,0,0,0,0,0,0,0
947,-121.4926389,40.09236111,0,0,0,0,0,0,0,0,0,0,0
948,-121.4926389,40.09208333,0,0,0,0,0,0,0,0,0,0,0
949,-121.4926389,40.09180556,0,0,0,0,0,0,0,0,0,0,0
950,-121.4926389,40.09152778,0,0,0,0,0,0,0,0,0,0,0
951,-121.4926389,40.09125,0,0,0,0,0,0,0,0,0,0,0
952,-121.4926389,40.09097222,0,0,0,0,0,0,0,0,0,0,0
953,-121.4926389,40.09069444,0,0,0,0,0,0,0,0,0,0,0
954,-121.4926389,40.09041667,0,0,0,0,0,0,0,0,0,0,0
955,-121.4926389,40.09013889,0,0,0,0,0,0,0,0,0,0,0
956,-121.4926389,40.08986111,0,0,0,0,0,0,0,0,0,0,0
957,-121.4926389,40.08958333,0,0,0,0,0,0,0,0,0,0,0
958,-121.4926389,40.08930556,0,0,0,0,0,0,0,0,0,0,0
959,-121.4926389,40.08902778,0,0,0,0,0,0,0,0,0,0,0
960,-121.4926389,40.08875,0,0,0,0,0,0,0,0,0,0,0
961,-121.4926389,40.08847222,0,0,0,0,0,0,0,0,0,0,0
962,-121.4926389,40.08819444,0,0,0,0,0,0,0,0,0,0,0
963,-121.4926389,40.08791667,0,0,0,0,0,0,0,0,0,0,0
964,-121.4926389,40.08763889,0,0,0,0,0,0,0,0,0,0,0
965,-121.4926389,40.08736111,0,0,0,0,0,0,0,0,0,0,0
966,-121.4926389,40.08708333,0,0,0,0,0,0,0,0,0,0,0
967,-121.4926389,40.08680556,0,0,0,0,0,0,0,0,0,0,0
968,-121.4926389,40.08652778,0,0,0,0,0,0,0,0,0,0,0
969,-121.4926389,40.08625,0,0,0,0,0,0,0,0,0,0,0
970,-121.4926389,40.08597222,0,0,0,0,0,0,0,0,0,0,0
971,-121.4926389,40.08569444,0,0,0,0,0,0,0,0,0,0,0
972,-121.4926389,40.08541667,0,0,0,0,0,0,0,0,0,0,0
973,-121.4926389,40.08513889,0,0,0,0,0,0,0,0,0,0,0
974,-121.4926389,40.08486111,0,0,0,0,0,0,0,0,0,0,0
975,-121.4926389,40.08458333,0,0,0,0,0,0,0,0,0,0,0
976,-121.4926389,40.08430556,0,0,0,0,0,0,0,0,0,0,0
977,-121.4926389,40.08402778,0,0,0,0,0,0,0,0,0,0,0
978,-121.4926389,40.08375,0,0,0,0,0,0,0,0,0,0,0
979,-121.4926389,40.08347222,0,0,0,0,0,0,0,0,0,0,0
980,-121.4926389,40.08319444,0,0,0,0,0,0,0,0,0,0,0
981,-121.4926389,40.08291667,0,0,0,0,0,0,0,0,0,0,0
982,-121.4926389,40.08263889,0,0,0,0,0,0,0,0,0,0,0
983,-121.4926389,40.08236111,0,0,0,0,0,0,0,0,0,0,0
984,-121.4926389,40.08208333,0,0,0,0,0,0,0,0,0,0,0
985,-121.4926389,40.08180556,0,0,0,0,0,0,0,0,0,0,0
986,-121.4926389,40.08152778,0,0,0,0,0,0,0,0,0,0,0
987,-121.4926389,40.08125,0,0,0,0,0,0,0,0,0,0,0
988,-121.4926389,40.08097222,0,0,0,0,0,0,0,0,0,0,0
989,-121.4926389,40.08069444,0,0,0,0,0,0,0,0,0,0,0
990,-121.4926389,40.08041667,0,0,0,0,0,0,0,0,0,0,0
991,-121.4926389,40.08013889,0,0,0,0,0,0,0,0,0,0,0
992,-121.4926389,40.07986111,0,0,0,0,0,0,0,0,0,0,0
993,-121.4926389,40.07958333,0,0,0,0,0,0,0,0,0,0,0
994,-121.4926389,40.07930556,0,0,0,0,0,0,0,0,0,0,0
995,-121.4926389,40.07902778,0,0,0,0,0,0,0,0,0,0,0
996,-121.4926389,40.07875,0,0,0,0,0,0,0,0,0,0,0
997,-121.4926389,40.07847222,0,0,0,0,0,0,0,0,0,0,0
998,-121.4926389,40.07819444,0,0,0,0,0,0,0,0,0,0,0
999,-121.4926389,40.07791667,0,0,0,0,0,0,0,0,0,0,0
1000,-121.4926389,40.07763889,0,0,0,0,0,0,0,0,0,0,0
1001,-121.4926389,40.07736111,0,0,0,0,0,0,0,0,0,0,0
1002,-121.4926389,40.07708333,0,0,0,0,0,0,0,0,0,0,0
1003,-121.4926389,40.07680556,0,0,0,0,0,0,0,0,0,0,0
1004,-121.4926389,40.07652778,0,0,0,0,0,0,0,0,0,0,0
1005,-121.4926389,40.07625,0,0,0,0,0,0,0,0,0,0,0
1006,-121.4926389,40.07597222,0,0,0,0,0,0,0,0,0,0,0
1007,-121.4926389,40.07569444,0,0,0,0,0,0,0,0,0,0,0
1008,-121.4926389,40.07541667,0,0,0,0,0,0,0,0,0,0,0
1009,-121.4926389,40.07513889,0,0,0,0,0,0,0,0,0,0,0
1010,-121.4926389,40.07486111,0,0,0,0,0,0,0,0,0,0,0
1011,-121.4926389,40.07458333,0,0,0,0,0,0,0,0,0,0,0
1012,-121.4926389,40.07430556,0,0,0,0,0,0,0,0,0,0,0
1013,-121.4926389,40.07402778,0,0,0,0,0,0,0,0,0,0,0
1014,-121.4926389,40.07375,0,0,0,0,0,0,0,0,0,0,0
1015,-121.4926389,40.07347222,0,0,0,0,0,0,0,0,0,0,0
1016,-121.4926389,40.07319444,0,0,0,0,0,0,0,0,0,0,0
1017,-121.4926389,40.07291667,0,0,0,0,0,0,0,0,0,0,0
1018,-121.4926389,40.07263889,0,0,0,0,0,0,0,0,0,0,0
1019,-121.4926389,40.07236111,0,0,0,0,0,0,0,0,0,0,0
1020,-121.4926389,40.07208333,0,0,0,0,0,0,0,0,0,0,0
1021,-121.4926389,40.07180556,0,0,0,0,0,0,0,0,0,0,0
1022,-121.4926389,40.07152778,0,0,0,0,0,0,0,0,0,0,0
1023,-121.4926389,40.07125,0,0,0,0,0,0,0,0,0,0,0
1024,-121.4926389,40.07097222,0,0,0,0,0,0,0,0,0,0,0
1025,-121.4926389,40.07069444,0,0,0,0,0,0,0,0,0,0,0
1026,-121.4926389,40.07041667,0,0,0,0,0,0,0,0,0,0,0
1027,-121.4926389,40.07013889,0,0,0,0,0,0,0,0,0,0,0
1028,-121.4926389,40.06986111,0,0,0,0,0,0,0,0,0,0,0
1029,-121.4926389,40.06958333,0,0,0,0,0,0,0,0,0,0,0
1030,-121.4926389,40.06930556,0,0,0,0,0,0,0,0,0,0,0
1031,-121.4926389,40.06902778,0,0,0,0,0,0,0,0,0,0,0
1032,-121.4926389,40.06875,0,0,0,0,0,0,0,0,0,0,0
1033,-121.4926389,40.06847222,0,0,0,0,0,0,0,0,0,0,0
1034,-121.4926389,40.06819444,0,0,0,0,0,0,0,0,0,0,0
1035,-121.4926389,40.06791667,0,0,0,0,0,0,0,0,0,0,0
1036,-121.4926389,40.06763889,0,0,0,0,0,0,0,0,0,0,0
1037,-121.4926389,40.06736111,0,0,0,0,0,0,0,0,0,0,0
1038,-121.4926389,40.06708333,0,0,0,0,0,0,0,0,0,0,0
1039,-121.4926389,40.06680556,0,0,0,0,0,0,0,0,0,0,0
1040,-121.4926389,40.06652778,0,0,0,0,0,0,0,0,0,0,0
1041,-121.4926389,40.06625,0,0,0,0,0,0,0,0,0,0,0
1042,-121.4926389,40.06597222,0,0,0,0,0,0,0,0,0,0,0
1043,-121.4926389,40.06569444,0,0,0,0,0,0,0,0,0,0,0
1044,-121.4926389,40.06541667,0,0,0,0,0,0,0,0,0,0,0
1045,-121.4926389,40.06513889,0,0,0,0,0,0,0,0,0,0,0
1046,-121.4926389,40.06486111,0,0,0,0,0,0,0,0,0,0,0
1047,-121.4926389,40.06458333,0,0,0,0,0,0,0,0,0,0,0
1048,-121.4926389,40.06430556,0,0,0,0,0,0,0,0,0,0,0
1049,-121.4926389,40.06402778,0,0,0,0,0,0,0,0,0,0,0
1050,-121.4926389,40.06375,0,0,0,0,0,0,0,0,0,0,0
1051,-121.4926389,40.06347222,0,0,0,0,0,0,0,0,0,0,0
1052,-121.4926389,40.06319444,0,0,0,0,0,0,0,0,0,0,0
1053,-121.4926389,40.06291667,0,0,0,0,0,0,0,0,0,0,0
1054,-121.4926389,40.06263889,0,0,0,0,0,0,0,0,0,0,0
1055,-121.4926389,40.06236111,0,0,0,0,0,0,0,0,0,0,0
1056,-121.4926389,40.06208333,0,0,0,0,0,0,0,0,0,0,0
1057,-121.4926389,40.06180556,0,0,0,0,0,0,0,0,0,0,0
1058,-121.4926389,40.06152778,0,0,0,0,0,0,0,0,0,0,0
1059,-121.4926389,40.06125,0,0,0,0,0,0,0,0,0,0,0
1060,-121.4926389,40.06097222,0,0,0,0,0,0,0,0,0,0,0
1061,-121.4926389,40.06069444,0,0,0,0,0,0,0,0,0,0,0
1062,-121.4926389,40.06041667,0,0,0,0,0,0,0,0,0,0,0
1063,-121.4926389,40.06013889,0,0,0,0,0,0,0,0,0,0,0
1064,-121.4926389,40.05986111,0,0,0,0,0,0,0,0,0,0,0
1065,-121.4926389,40.05958333,0,0,0,0,0,0,0,0,0,0,0
1066,-121.4926389,40.05930556,0,0,0,0,0,0,0,0,0,0,0
1067,-121.4926389,40.05902778,0,0,0,0,0,0,0,0,0,0,0
1068,-121.4926389,40.05875,0,0,0,0,0,0,0,0,0,0,0
1069,-121.4926389,40.05847222,0,0,0,0,0,0,0,0,0,0,0
1070,-121.4926389,40.05819444,0,0,0,0,0,0,0,0,0,0,0
1071,-121.4926389,40.05791667,0,0,0,0,0,0,0,0,0,0,0
1072,-121.4926389,40.05763889,0,0,0,0,0,0,0,0,0,0,0
1073,-121.4926389,40.05736111,0,0,0,0,0,0,0,0,0,0,0
1074,-121.4926389,40.05708333,0,0,0,0,0,0,0,0,0,0,0
1075,-121.4926389,40.05680556,0,0,0,0,0,0,0,0,0,0,0
1076,-121.4926389,40.05652778,0,0,0,0,0,0,0,0,0,0,0
1077,-121.4926389,40.05625,0,0,0,0,0,0,0,0,0,0,0
1078,-121.4926389,40.05597222,0,0,0,0,0,0,0,0,0,0,0
1079,-121.4926389,40.05569444,0,0,0,0,0,0,0,0,0,0,0
1080,-121.4926389,40.05541667,0,0,0,0,0,0,0,0,0,0,0
1081,-121.4926389,40.05513889,0,0,0,0,0,0,0,0,0,0,0
1082,-121.4926389,40.05486111,0,0,0,0,0,0,0,0,0,0,0
1083,-121.4926389,40.05458333,0,0,0,0,0,0,0,0,0,0,0
1084,-121.4926389,40.05430556,0,0,0,0,0,0,0,0,0,0,0
1085,-121.4926389,40.05402778,0,0,0,0,0,0,0,0,0,0,0
1086,-121.4926389,40.05375,0,0,0,0,0,0,0,0,0,0,0
1087,-121.4926389,40.05347222,0,0,0,0,0,0,0,0,0,0,0
1088,-121.4926389,40.05319444,0,0,0,0,0,0,0,0,0,0,0
1089,-121.4926389,40.05291667,0,0,0,0,0,0,0,0,0,0,0
1090,-121.4926389,40.05263889,0,0,0,0,0,0,0,0,0,0,0
1091,-121.4926389,40.05236111,0,0,0,0,0,0,0,0,0,0,0
1092,-121.4926389,40.05208333,0,0,0,0,0,0,0,0,0,0,0
1093,-121.4926389,40.05180556,0,0,0,0,0,0,0,0,0,0,0
1094,-121.4926389,40.05152778,0,0,0,0,0,0,0,0,0,0,0
1095,-121.4926389,40.05125,0,0,0,0,0,0,0,0,0,0,0
1096,-121.4926389,40.05097222,0,0,0,0,0,0,0,0,0,0,0
1097,-121.4926389,40.05069444,0,0,0,0,0,0,0,0,0,0,0
1098,-121.4926389,40.05041667,0,0,0,0,0,0,0,0,0,0,0
1099,-121.4926389,40.05013889,0,0,0,0,0,0,0,0,0,0,0
1100,-121.4926389,40.04986111,0,0,0,0,0,0,0,0,0,0,0
1101,-121.4926389,40.04958333,0,0,0,0,0,0,0,0,0,0,0
1102,-121.4926389,40.04930556,0,0,0,0,0,0,0,0,0,0,0
1103,-121.4926389,40.04902778,0,0,0,0,0,0,0,0,0,0,0
1104,-121.4926389,40.04875,0,0,0,0,0,0,0,0,0,0,0
1105,-121.4926389,40.04847222,0,0,0,0,0,0,0,0,0,0,0
1106,-121.4926389,40.04819444,0,0,0,0,0,0,0,0,0,0,0
1107,-121.4926389,40.04791667,0,0,0,0,0,0,0,0,0,0,0
1108,-121.4926389,40.04763889,0,0,0,0,0,0,0,0,0,0,0
1109,-121.4926389,40.04736111,0,0,0,0,0,0,0,0,0,0,0
1110,-121.4926389,40.04708333,0,0,0,0,0,0,0,0,0,0,0
1111,-121.4926389,40.04680556,0,0,0,0,0,0,0,0,0,0,0
1112,-121.4926389,40.04652778,0,0,0,0,0,0,0,0,0,0,0
1113,-121.4926389,40.04625,0,0,0,0,0,0,0,0,0,0,0
1114,-121.4926389,40.04597222,0,0,0,0,0,0,0,0,0,0,0
1115,-121.4926389,40.04569444,0,0,0,0,0,0,0,0,0,0,0
1116,-121.4926389,40.04541667,0,0,0,0,0,0,0,0,0,0,0
1117,-121.4926389,40.04513889,0,0,0,0,0,0,0,0,0,0,0
1118,-121.4926389,40.04486111,0,0,0,0,0,0,0,0,0,0,0
1119,-121.4926389,40.04458333,0,0,0,0,0,0,0,0,0,0,0
